sku_id,stock_on_hand,reorder_point,safety_stock,n_stores_carrying,last_restock_date,category,subcategory
SKU03869,206,93,37,3,2025-12-18,,
SKU03870,0,1442,499,24,2025-10-11,,
SKU03871,413,318,121,5,2025-12-28,,
SKU03873,500,230,85,3,2025-12-26,,
SKU03874,92,78,30,1,2025-11-21,,
SKU03875,168,155,50,2,2025-12-15,,
SKU03876,69,946,300,17,2025-12-26,,
SKU03877,394,191,74,4,2025-12-21,,
SKU03878,159,63,18,1,2025-12-03,,
SKU03879,269,172,57,3,2025-12-02,,
SKU03880,172,194,71,4,2025-12-22,,
SKU03881,547,252,96,4,2025-12-29,,
SKU03882,192,96,32,2,2025-12-14,,
SKU03883,293,286,103,4,2025-12-31,,
SKU03884,6984,1581,559,26,2025-08-31,,
SKU03885,301,187,47,2,2025-12-23,,
SKU03886,126,82,29,1,2025-12-20,,
SKU03887,112,78,26,2,2025-11-26,,
SKU03888,324,180,53,3,2025-11-30,,
SKU03889,182,90,34,1,2025-11-23,,
SKU03890,381,219,82,4,2025-12-20,,
SKU03891,1,74,22,1,2025-11-01,,
SKU03892,5029,1120,390,19,2025-11-29,,
SKU03893,312,185,77,4,2025-12-26,,
SKU03894,268,184,77,3,2025-12-30,,
SKU03895,84,218,71,4,2025-12-22,,
SKU03896,343,179,42,3,2025-12-03,,
SKU03897,175,100,36,1,2025-11-06,,
SKU03898,309,223,90,4,2025-12-31,,
SKU03899,489,282,82,7,2025-11-26,,
SKU03900,388,210,90,3,2025-12-26,,
SKU03901,200,112,49,3,2025-11-21,,
SKU03902,163,214,83,3,2025-12-14,,
SKU03903,282,183,58,4,2025-12-23,,
SKU03904,100,103,43,2,2025-12-17,,
SKU03905,6638,1455,473,25,2025-09-01,,
SKU03906,345,210,80,3,2025-12-16,,
SKU03907,0,1384,509,24,2025-10-11,,
SKU03908,254,127,38,2,2025-12-08,,
SKU03909,70,79,17,1,2025-12-29,,
SKU03910,122,142,50,2,2025-11-09,,
SKU03911,239,130,37,2,2025-12-17,,
SKU03912,311,117,40,3,2025-12-19,,
SKU03913,27,83,26,2,2025-12-27,,
SKU03914,185,96,44,1,2025-11-12,,
SKU03915,95,70,18,1,2025-11-18,,
SKU03916,195,125,43,2,2025-12-27,,
SKU03917,285,287,113,6,2025-12-24,,
SKU03918,273,217,89,3,2025-12-18,,
SKU03919,158,63,13,1,2025-12-10,,
SKU03920,64,56,22,2,2025-12-28,,
SKU03921,396,174,77,2,2025-12-16,,
SKU03922,191,91,42,1,2025-12-09,,
SKU03923,177,113,40,2,2025-12-28,,
SKU03924,210,139,44,2,2025-12-29,,
SKU03925,183,162,49,3,2025-12-14,,
SKU03927,189,88,31,1,2025-11-09,,
SKU03928,101,62,29,1,2025-12-10,,
SKU03929,164,98,26,1,2025-11-19,,
SKU03930,49,72,27,2,2025-11-04,,
SKU03931,3555,963,306,15,2025-08-24,,
SKU03932,9179,1910,673,27,2025-08-31,,
SKU03933,134,116,38,2,2025-11-17,,
SKU03934,132,272,82,3,2025-12-25,,
SKU03935,5153,1132,421,20,2025-08-31,,
SKU03936,443,214,76,4,2025-12-27,,
SKU03937,440,330,138,5,2025-12-18,,
SKU03938,270,91,44,1,2025-11-02,,
SKU03939,18,120,39,2,2025-12-19,,
SKU03940,162,227,84,4,2025-12-12,,
SKU03941,8524,1795,646,30,2025-08-22,,
SKU03942,148,98,25,2,2025-12-21,,
SKU03943,84,133,55,2,2025-12-30,,
SKU03944,656,390,135,5,2025-12-16,,
SKU03945,310,215,68,3,2025-12-18,,
SKU03947,248,130,52,2,2025-12-07,,
SKU03948,44,122,42,2,2025-12-31,,
SKU03949,217,76,35,1,2025-11-29,,
SKU03950,7925,1861,652,29,2025-08-30,,
SKU03951,225,276,85,4,2025-12-31,,
SKU03952,71,179,60,2,2025-12-07,,
SKU03953,114,156,45,3,2025-12-11,,
SKU03954,262,169,58,2,2025-12-04,,
SKU03955,140,93,23,3,2025-12-25,,
SKU03956,175,151,57,2,2025-12-07,,
SKU03958,505,220,82,3,2025-12-26,,
SKU03959,205,89,34,1,2025-12-14,,
SKU03960,216,80,30,1,2025-12-03,,
SKU03961,4455,1088,375,17,2025-11-07,,
SKU03962,69,34,14,1,2025-12-11,,
SKU03963,674,322,113,5,2025-12-31,,
SKU03964,177,132,51,2,2025-12-24,,
SKU03965,262,176,70,2,2025-12-26,,
SKU03966,4412,1012,355,17,2025-11-18,,
SKU03967,399,174,78,3,2025-12-18,,
SKU03968,8543,1745,623,30,2025-09-02,,
SKU03969,299,216,64,4,2025-12-22,,
SKU03970,104,48,15,1,2025-12-03,,
SKU03971,138,89,24,2,2025-11-09,,
SKU03972,424,212,82,4,2025-12-17,,
SKU03974,125,65,14,1,2025-12-05,,
SKU03975,8855,1941,645,30,2025-11-30,,
SKU03976,419,145,58,2,2025-12-28,,
SKU03977,179,132,51,2,2025-11-30,,
SKU03978,189,70,22,1,2025-11-13,,
SKU03979,223,83,23,1,2025-12-12,,
SKU03980,498,325,114,4,2025-12-29,,
SKU03981,281,196,78,3,2025-12-13,,
SKU03982,147,96,33,2,2025-12-31,,
SKU03983,335,145,51,3,2025-12-28,,
SKU03984,626,358,142,5,2025-12-29,,
SKU03985,389,214,71,3,2025-12-09,,
SKU03986,246,166,80,3,2025-12-22,,
SKU03987,50,82,32,2,2025-11-11,,
SKU03988,94,105,35,2,2025-11-06,,
SKU03989,229,196,84,4,2025-12-31,,
SKU03990,32,40,19,1,2025-11-07,,
SKU03991,6848,1604,594,26,2025-12-10,,
SKU03992,681,441,165,6,2025-12-30,,
SKU03994,307,149,52,2,2025-12-25,,
SKU03995,353,181,71,2,2025-12-08,,
SKU03996,337,300,106,4,2025-12-20,,
SKU03997,242,176,49,3,2025-12-22,,
SKU03998,38,45,15,1,2025-12-29,,
SKU04000,5,23,8,1,2025-12-05,,
SKU04001,433,264,91,4,2025-11-22,,
SKU04002,403,243,100,3,2025-12-03,,
SKU04003,176,123,40,2,2025-12-24,,
SKU04004,102,36,7,1,2025-11-30,,
SKU04005,215,233,83,4,2025-12-26,,
SKU04006,51,34,10,1,2025-12-12,,
SKU04007,157,96,39,2,2025-11-08,,
SKU04008,232,148,56,3,2025-12-14,,
SKU04009,380,296,97,4,2025-12-04,,
SKU04010,101,66,28,2,2025-12-17,,
SKU04011,106,116,50,2,2025-12-25,,
SKU04012,0,1029,326,15,2025-10-09,,
SKU04013,161,101,27,2,2025-11-25,,
SKU04014,78,85,39,2,2025-12-13,,
SKU04015,412,198,77,3,2025-12-29,,
SKU04016,282,1426,476,25,2025-12-18,,
SKU04017,261,153,71,2,2025-11-19,,
SKU04018,7270,1443,509,23,2025-12-07,,
SKU04019,8633,1875,660,30,2025-09-01,,
SKU04020,188,191,74,4,2025-12-27,,
SKU04021,303,149,50,3,2025-12-28,,
SKU04022,319,234,60,3,2025-12-26,,
SKU04023,222,131,34,2,2025-12-11,,
SKU04024,230,122,51,2,2025-11-07,,
SKU04025,155,79,24,2,2025-12-03,,
SKU04026,245,124,29,2,2025-11-23,,
SKU04028,372,271,102,4,2025-12-22,,
SKU04029,118,94,28,1,2025-12-18,,
SKU04030,308,158,64,2,2025-12-19,,
SKU04031,87,38,15,1,2025-12-16,,
SKU04032,125,1339,464,23,2025-12-24,,
SKU04033,161,94,31,2,2025-12-14,,
SKU04034,73,68,20,1,2025-12-31,,
SKU04035,0,1165,360,19,2025-10-12,,
SKU04036,179,77,26,1,2025-11-26,,
SKU04037,214,120,40,2,2025-11-30,,
SKU04038,357,307,93,4,2025-12-22,,
SKU04039,143,76,31,1,2025-11-24,,
SKU04040,30,30,9,1,2025-11-17,,
SKU04041,0,1244,474,20,2025-10-06,,
SKU04042,161,107,37,2,2025-12-11,,
SKU04044,341,267,112,4,2025-12-25,,
SKU04045,228,176,75,2,2025-12-18,,
SKU04046,47,1434,484,23,2025-12-29,,
SKU04048,6615,1483,506,24,2025-08-30,,
SKU04049,757,351,110,5,2025-12-26,,
SKU04050,395,281,91,4,2025-11-15,,
SKU04051,193,75,25,2,2025-12-13,,
SKU04052,6170,1419,518,24,2025-08-31,,
SKU04053,7592,1798,665,29,2025-09-02,,
SKU04054,7524,1693,590,30,2025-08-30,,
SKU04055,41,26,7,1,2025-11-20,,
SKU04056,38,106,46,2,2025-12-13,,
SKU04057,711,385,139,5,2025-12-26,,
SKU04058,67,89,18,1,2025-12-31,,
SKU04060,543,302,112,6,2025-12-27,,
SKU04061,96,79,32,2,2025-12-04,,
SKU04062,7894,1785,691,30,2025-09-02,,
SKU04063,50,168,54,3,2025-12-06,,
SKU04065,354,177,77,3,2025-12-21,,
SKU04066,498,220,74,3,2025-12-16,,
SKU04068,67,24,6,1,2025-12-19,,
SKU04069,137,124,58,2,2025-12-28,,
SKU04070,115,122,33,2,2025-12-03,,
SKU04071,368,149,49,3,2025-12-04,,
SKU04072,55,81,21,1,2025-11-09,,
SKU04073,7539,1734,586,30,2025-08-29,,
SKU04074,7,50,19,1,2025-11-13,,
SKU04075,59,94,28,1,2025-12-13,,
SKU04076,27,23,7,1,2025-12-15,,
SKU04077,506,186,65,3,2025-12-19,,
SKU04078,582,450,196,6,2025-12-30,,
SKU04079,84,127,50,2,2025-12-13,,
SKU04080,186,67,18,1,2025-11-21,,
SKU04081,178,158,46,4,2025-12-17,,
SKU04082,110,55,21,1,2025-11-21,,
SKU04083,191,82,33,1,2025-11-08,,
SKU04084,465,290,94,4,2025-12-13,,
SKU04085,205,183,79,2,2025-12-25,,
SKU04086,290,196,79,3,2025-12-24,,
SKU04087,128,87,38,2,2025-12-22,,
SKU04088,73,28,7,1,2025-12-14,,
SKU04089,373,189,73,3,2025-12-16,,
SKU04090,476,232,50,3,2025-12-26,,
SKU04091,120,136,65,2,2025-12-20,,
SKU04092,310,168,62,2,2025-11-19,,
SKU04093,244,131,55,2,2025-11-27,,
SKU04094,144,114,25,2,2025-12-09,,
SKU04095,438,176,59,3,2025-12-19,,
SKU04096,88,41,12,1,2025-12-01,,
SKU04097,107,79,30,2,2025-12-23,,
SKU04098,458,220,83,4,2025-12-27,,
SKU04101,117,63,23,2,2025-12-22,,
SKU04102,7555,1766,649,26,2025-12-16,,
SKU04103,16,46,15,1,2025-12-11,,
SKU04104,60,73,29,2,2025-12-09,,
SKU04105,72,1213,466,18,2025-12-30,,
SKU04106,6068,1273,436,25,2025-08-23,,
SKU04107,7804,1726,605,29,2025-09-02,,
SKU04108,406,220,73,3,2025-12-31,,
SKU04109,214,187,80,3,2025-12-25,,
SKU04110,165,70,29,1,2025-12-08,,
SKU04111,104,50,17,1,2025-11-17,,
SKU04114,213,84,38,1,2025-11-30,,
SKU04116,419,259,82,4,2025-11-21,,
SKU04117,77,137,61,2,2025-12-28,,
SKU04118,5534,1197,393,21,2025-08-24,,
SKU04119,117,83,19,1,2025-11-27,,
SKU04120,155,92,30,2,2025-12-04,,
SKU04121,218,207,72,4,2025-12-28,,
SKU04122,353,170,68,3,2025-12-18,,
SKU04123,82,69,27,2,2025-12-17,,
SKU04124,102,59,13,1,2025-12-07,,
SKU04125,274,184,65,2,2025-12-21,,
SKU04126,63,1381,467,26,2025-12-19,,
SKU04127,137,81,24,1,2025-12-03,,
SKU04128,154,78,28,1,2025-11-03,,
SKU04129,281,124,37,2,2025-12-19,,
SKU04130,44,92,18,1,2025-12-30,,
SKU04131,161,105,33,2,2025-12-03,,
SKU04132,150,51,16,1,2025-12-28,,
SKU04133,295,163,56,3,2025-12-01,,
SKU04135,364,227,70,3,2025-12-21,,
SKU04136,172,114,41,2,2025-11-12,,
SKU04137,91,107,36,2,2025-12-19,,
SKU04138,71,81,25,2,2025-12-03,,
SKU04139,172,111,38,2,2025-12-24,,
SKU04140,108,1246,431,20,2025-12-25,,
SKU04141,110,104,42,2,2025-12-06,,
SKU04142,6934,1614,600,28,2025-08-24,,
SKU04144,7612,1799,648,28,2025-08-30,,
SKU04145,6849,1452,532,27,2025-08-29,,
SKU04146,161,60,28,1,2025-12-12,,
SKU04147,7641,1661,613,27,2025-09-02,,
SKU04148,37,49,21,1,2025-11-26,,
SKU04149,34,28,13,1,2025-11-29,,
SKU04150,93,74,25,1,2025-11-19,,
SKU04151,266,239,72,5,2025-12-31,,
SKU04152,7386,1615,554,28,2025-09-02,,
SKU04153,8232,1790,633,30,2025-08-20,,
SKU04154,327,1471,520,23,2025-12-28,,
SKU04155,74,64,19,1,2025-12-11,,
SKU04156,0,64,21,1,2025-12-22,,
SKU04157,58,1937,638,25,2025-12-04,,
SKU04158,4377,1060,390,16,2025-11-17,,
SKU04159,248,183,51,3,2025-12-02,,
SKU04160,6747,1491,555,27,2025-08-30,,
SKU04161,66,69,27,1,2025-12-21,,
SKU04162,31,55,21,2,2025-12-16,,
SKU04163,106,126,48,2,2025-12-28,,
SKU04164,133,57,17,2,2025-12-18,,
SKU04165,287,167,54,3,2025-12-30,,
SKU04166,0,1278,430,22,2025-10-06,,
SKU04169,77,66,27,2,2025-11-10,,
SKU04170,183,161,48,3,2025-12-19,,
SKU04171,5,88,26,1,2025-11-01,,
SKU04172,238,122,32,2,2025-12-21,,
SKU04173,143,147,44,4,2025-12-15,,
SKU04174,256,114,27,2,2025-12-11,,
SKU04175,51,110,34,2,2025-11-15,,
SKU04176,10,25,8,1,2025-12-31,,
SKU04177,540,269,86,5,2025-12-26,,
SKU04178,339,184,60,4,2025-11-22,,
SKU04179,177,82,34,2,2025-11-14,,
SKU04180,438,320,110,5,2025-12-22,,
SKU04181,55,97,48,1,2025-11-02,,
SKU04184,125,54,13,1,2025-12-13,,
SKU04185,109,102,32,3,2025-12-11,,
SKU04186,340,125,37,2,2025-12-21,,
SKU04187,305,202,67,3,2025-12-26,,
SKU04188,143,139,49,2,2025-12-27,,
SKU04189,155,111,25,2,2025-11-14,,
SKU04190,102,84,33,2,2025-11-21,,
SKU04191,0,1437,479,20,2025-10-11,,
SKU04192,760,367,99,4,2025-12-26,,
SKU04193,46,30,13,1,2025-11-11,,
SKU04194,7126,1580,551,24,2025-12-15,,
SKU04195,210,81,22,1,2025-11-30,,
SKU04196,223,86,35,1,2025-12-05,,
SKU04197,620,298,111,4,2025-11-23,,
SKU04198,402,180,74,2,2025-12-18,,
SKU04199,229,102,27,2,2025-11-18,,
SKU04201,325,184,56,3,2025-12-13,,
SKU04202,311,222,91,4,2025-12-08,,
SKU04203,384,313,132,4,2025-12-26,,
SKU04204,287,157,49,3,2025-12-31,,
SKU04205,127,90,33,1,2025-11-14,,
SKU04206,38,64,24,1,2025-12-22,,
SKU04207,130,169,54,2,2025-11-18,,
SKU04208,73,90,30,1,2025-11-30,,
SKU04209,177,82,36,2,2025-12-11,,
SKU04211,120,150,49,3,2025-11-12,,
SKU04212,7339,1690,627,29,2025-09-02,,
SKU04213,155,63,17,1,2025-12-11,,
SKU04214,73,54,25,1,2025-12-09,,
SKU04215,7275,1655,573,29,2025-08-27,,
SKU04216,190,107,37,2,2025-12-26,,
SKU04217,6589,1463,482,23,2025-11-21,,
SKU04218,93,71,20,1,2025-12-19,,
SKU04219,331,195,71,3,2025-12-19,,
SKU04220,257,136,48,2,2025-11-29,,
SKU04221,181,94,41,2,2025-12-14,,
SKU04222,8692,1945,699,30,2025-09-01,,
SKU04223,226,212,73,4,2025-12-28,,
SKU04225,169,65,17,1,2025-12-14,,
SKU04226,461,229,87,3,2025-12-31,,
SKU04227,80,28,6,1,2025-11-21,,
SKU04228,7249,1640,546,27,2025-09-01,,
SKU04229,142,58,29,1,2025-11-30,,
SKU04230,32,50,13,1,2025-12-22,,
SKU04231,155,61,24,1,2025-12-04,,
SKU04233,247,181,45,2,2025-11-28,,
SKU04234,129,148,49,2,2025-12-22,,
SKU04235,481,307,109,5,2025-12-24,,
SKU04236,7621,1635,574,24,2025-08-31,,
SKU04237,78,31,7,1,2025-12-15,,
SKU04238,268,227,68,3,2025-12-20,,
SKU04239,174,116,35,2,2025-12-12,,
SKU04240,66,42,10,1,2025-12-16,,
SKU04241,46,37,11,1,2025-11-07,,
SKU04242,107,53,21,1,2025-11-02,,
SKU04243,28,31,12,1,2025-12-13,,
SKU04244,4751,1080,348,17,2025-12-22,,
SKU04245,99,1247,453,21,2025-12-25,,
SKU04246,130,68,16,1,2025-11-13,,
SKU04247,88,30,12,1,2025-12-21,,
SKU04249,7206,1627,559,25,2025-08-28,,
SKU04250,8411,1835,637,29,2025-09-01,,
SKU04251,353,299,110,5,2025-12-25,,
SKU04252,121,59,25,2,2025-12-31,,
SKU04253,20,54,12,1,2025-12-29,,
SKU04254,367,218,76,4,2025-12-06,,
SKU04255,320,285,103,5,2025-12-17,,
SKU04256,36,85,37,2,2025-12-23,,
SKU04258,260,132,56,2,2025-12-19,,
SKU04259,462,239,87,3,2025-12-02,,
SKU04261,7434,1628,599,29,2025-08-24,,
SKU04262,89,39,19,1,2025-12-30,,
SKU04263,334,168,55,3,2025-12-17,,
SKU04264,341,204,71,4,2025-12-13,,
SKU04265,5423,1142,371,20,2025-08-30,,
SKU04266,337,148,61,3,2025-12-14,,
SKU04267,261,144,37,3,2025-12-26,,
SKU04269,0,22,6,1,2025-12-29,,
SKU04270,369,187,69,2,2025-12-13,,
SKU04272,26,20,9,1,2025-12-18,,
SKU04273,0,1369,485,21,2025-09-30,,
SKU04274,277,169,62,2,2025-12-24,,
SKU04275,28,46,18,1,2025-12-17,,
SKU04276,144,120,46,2,2025-12-12,,
SKU04277,381,181,56,3,2025-12-22,,
SKU04280,335,1274,411,23,2025-12-14,,
SKU04281,6997,1593,496,25,2025-08-25,,
SKU04282,213,118,51,2,2025-12-28,,
SKU04283,136,80,25,1,2025-12-18,,
SKU04284,203,190,61,4,2025-12-24,,
SKU04285,477,186,63,3,2025-11-20,,
SKU04286,214,138,48,2,2025-12-23,,
SKU04287,12,88,39,2,2025-12-27,,
SKU04289,173,145,39,2,2025-12-20,,
SKU04290,85,58,29,1,2025-12-27,,
SKU04291,324,211,66,3,2025-12-29,,
SKU04292,7275,1650,558,27,2025-09-02,,
SKU04293,72,50,12,2,2025-11-25,,
SKU04294,177,145,34,2,2025-12-26,,
SKU04295,84,102,29,3,2025-12-15,,
SKU04296,70,26,7,1,2025-12-26,,
SKU04297,257,162,72,2,2025-12-01,,
SKU04298,189,91,39,2,2025-11-15,,
SKU04299,380,198,78,3,2025-12-22,,
SKU04300,233,196,54,4,2025-12-21,,
SKU04301,89,62,21,1,2025-12-28,,
SKU04302,69,30,8,1,2025-12-22,,
SKU04303,453,195,78,3,2025-12-22,,
SKU04304,99,76,28,2,2025-12-28,,
SKU04305,0,1050,363,20,2025-10-12,,
SKU04306,282,212,72,4,2025-12-19,,
SKU04307,369,287,93,4,2025-12-29,,
SKU04308,87,35,13,1,2025-12-20,,
SKU04309,11,154,49,2,2025-12-24,,
SKU04310,309,209,48,3,2025-12-09,,
SKU04311,264,121,43,2,2025-12-04,,
SKU04313,247,178,60,3,2025-12-28,,
SKU04314,203,141,59,2,2025-12-24,,
SKU04315,87,1508,520,25,2025-12-25,,
SKU04317,212,113,39,2,2025-12-16,,
SKU04318,38,993,364,18,2025-12-08,,
SKU04319,6711,1488,527,26,2025-08-24,,
SKU04320,239,121,41,2,2025-12-07,,
SKU04321,260,1026,321,19,2025-12-29,,
SKU04322,130,105,36,2,2025-12-17,,
SKU04323,37,47,14,1,2025-11-23,,
SKU04324,3,27,13,1,2025-11-18,,
SKU04325,77,32,12,1,2025-12-19,,
SKU04326,193,111,42,2,2025-11-22,,
SKU04327,114,167,58,3,2025-12-17,,
SKU04328,146,207,76,3,2025-12-23,,
SKU04329,0,1228,460,23,2025-10-11,,
SKU04330,64,42,17,1,2025-11-14,,
SKU04331,433,273,111,4,2025-12-08,,
SKU04332,46,42,18,1,2025-11-23,,
SKU04333,238,210,93,4,2025-12-25,,
SKU04334,7084,1570,554,26,2025-11-11,,
SKU04335,132,180,63,3,2025-12-02,,
SKU04336,184,92,35,1,2025-12-18,,
SKU04338,268,116,25,2,2025-11-29,,
SKU04339,12,41,11,1,2025-11-27,,
SKU04340,493,293,126,5,2025-12-29,,
SKU04342,95,41,18,1,2025-11-09,,
SKU04343,110,83,26,1,2025-12-04,,
SKU04344,34,66,32,2,2025-12-01,,
SKU04345,384,234,91,4,2025-12-25,,
SKU04346,0,1466,497,22,2025-10-07,,
SKU04347,213,99,25,1,2025-12-30,,
SKU04348,16,1075,390,18,2025-11-28,,
SKU04349,324,174,59,2,2025-12-13,,
SKU04350,0,1406,467,23,2025-10-11,,
SKU04351,168,64,22,1,2025-11-24,,
SKU04352,7623,1594,559,25,2025-08-30,,
SKU04353,74,58,18,1,2025-12-08,,
SKU04354,132,94,30,2,2025-12-24,,
SKU04355,95,88,19,2,2025-12-22,,
SKU04356,352,131,45,2,2025-11-19,,
SKU04357,386,172,59,4,2025-12-28,,
SKU04358,86,200,88,3,2025-12-13,,
SKU04360,230,147,48,2,2025-12-06,,
SKU04361,97,42,20,1,2025-12-05,,
SKU04362,14,1549,536,25,2025-11-03,,
SKU04363,73,81,33,1,2025-11-25,,
SKU04364,1075,479,169,6,2025-12-24,,
SKU04365,300,181,81,3,2025-12-31,,
SKU04366,250,107,29,2,2025-12-11,,
SKU04368,28,75,34,2,2025-12-02,,
SKU04369,735,356,104,6,2025-12-19,,
SKU04370,357,276,104,4,2025-12-30,,
SKU04372,8,62,30,1,2025-12-13,,
SKU04373,480,262,96,5,2025-12-09,,
SKU04375,116,84,34,1,2025-11-02,,
SKU04377,122,70,31,1,2025-12-11,,
SKU04378,312,179,54,3,2025-11-22,,
SKU04379,114,144,57,3,2025-12-16,,
SKU04380,72,54,17,2,2025-12-20,,
SKU04381,0,1286,459,20,2025-10-09,,
SKU04383,70,54,22,1,2025-12-01,,
SKU04384,343,179,60,3,2025-12-28,,
SKU04386,14,27,12,1,2025-11-20,,
SKU04387,449,182,43,3,2025-12-27,,
SKU04388,5379,1299,416,22,2025-08-31,,
SKU04389,233,93,41,1,2025-11-03,,
SKU04391,212,87,22,3,2025-11-16,,
SKU04392,7431,1674,613,28,2025-08-20,,
SKU04394,129,100,43,2,2025-12-05,,
SKU04395,32,33,7,1,2025-12-13,,
SKU04396,495,301,107,4,2025-12-30,,
SKU04397,58,66,20,2,2025-12-02,,
SKU04398,636,418,111,6,2025-12-24,,
SKU04400,330,157,60,2,2025-11-25,,
SKU04401,7220,1621,547,26,2025-08-22,,
SKU04402,40,83,27,2,2025-12-08,,
SKU04403,233,209,68,4,2025-12-26,,
SKU04404,394,185,44,3,2025-12-29,,
SKU04405,54,148,53,2,2025-12-26,,
SKU04408,16,24,9,1,2025-11-18,,
SKU04409,7772,1688,570,28,2025-11-21,,
SKU04410,154,146,53,2,2025-12-22,,
SKU04411,333,236,93,3,2025-12-18,,
SKU04412,6871,1535,546,25,2025-08-31,,
SKU04413,270,144,68,2,2025-12-12,,
SKU04414,9126,1888,666,30,2025-08-31,,
SKU04415,453,240,86,3,2025-12-29,,
SKU04416,307,282,75,3,2025-12-10,,
SKU04417,514,308,129,5,2025-12-23,,
SKU04418,304,174,54,3,2025-12-23,,
SKU04419,110,86,32,2,2025-12-29,,
SKU04420,15,21,6,1,2025-12-19,,
SKU04421,401,192,57,3,2025-12-31,,
SKU04422,220,207,55,3,2025-12-31,,
SKU04424,81,239,97,3,2025-12-09,,
SKU04425,4310,1014,342,16,2025-12-24,,
SKU04427,37,110,47,2,2025-12-29,,
SKU04428,661,310,109,4,2025-12-30,,
SKU04429,20,58,12,1,2025-12-05,,
SKU04430,139,48,16,1,2025-11-07,,
SKU04431,75,118,31,2,2025-12-31,,
SKU04432,88,100,35,2,2025-12-11,,
SKU04433,433,290,105,4,2025-12-15,,
SKU04434,50,74,24,2,2025-11-17,,
SKU04435,371,193,74,2,2025-11-08,,
SKU04436,133,163,50,2,2025-11-28,,
SKU04437,49,37,14,1,2025-12-30,,
SKU04438,200,156,38,3,2025-12-02,,
SKU04439,35,52,13,1,2025-11-18,,
SKU04440,392,275,96,4,2025-12-30,,
SKU04441,81,89,34,2,2025-12-19,,
SKU04442,7864,1634,584,29,2025-08-31,,
SKU04443,8071,1725,640,28,2025-08-26,,
SKU04445,311,155,54,2,2025-12-15,,
SKU04446,323,244,78,4,2025-12-13,,
SKU04447,351,145,56,3,2025-12-25,,
SKU04448,379,399,139,6,2025-12-29,,
SKU04449,162,157,59,2,2025-12-11,,
SKU04450,315,248,96,5,2025-12-29,,
SKU04451,26,27,10,1,2025-11-14,,
SKU04452,328,351,136,5,2025-12-29,,
SKU04453,0,1289,470,23,2025-10-10,,
SKU04454,129,181,73,3,2025-12-21,,
SKU04455,810,405,137,6,2025-12-29,,
SKU04456,494,346,102,7,2025-12-28,,
SKU04457,315,179,58,4,2025-12-29,,
SKU04458,213,189,57,3,2025-12-25,,
SKU04459,147,87,41,1,2025-11-23,,
SKU04461,4325,998,319,16,2025-11-09,,
SKU04462,323,193,82,3,2025-12-24,,
SKU04463,119,206,72,4,2025-12-27,,
SKU04464,391,199,73,3,2025-12-13,,
SKU04465,52,25,7,1,2025-11-10,,
SKU04466,116,61,17,1,2025-11-20,,
SKU04467,325,171,52,3,2025-12-05,,
SKU04468,5088,1146,383,20,2025-08-28,,
SKU04469,59,124,35,2,2025-12-08,,
SKU04470,4487,1068,408,17,2025-12-24,,
SKU04471,63,52,15,1,2025-12-12,,
SKU04472,289,286,65,5,2025-12-29,,
SKU04473,221,83,19,1,2025-12-14,,
SKU04474,403,173,52,2,2025-12-11,,
SKU04475,9740,2147,746,30,2025-09-02,,
SKU04476,0,903,318,15,2025-10-08,,
SKU04477,134,73,18,1,2025-12-30,,
SKU04478,7,115,35,2,2025-12-27,,
SKU04479,355,151,69,2,2025-11-22,,
SKU04480,115,84,30,3,2025-12-20,,
SKU04481,581,319,139,5,2025-12-29,,
SKU04482,144,186,64,3,2025-12-31,,
SKU04483,491,283,111,4,2025-12-15,,
SKU04484,261,93,36,1,2025-12-16,,
SKU04485,33,79,23,1,2025-12-11,,
SKU04486,431,240,84,4,2025-12-30,,
SKU04487,8,27,8,1,2025-11-06,,
SKU04488,460,250,73,3,2025-12-18,,
SKU04489,0,1224,433,21,2025-10-09,,
SKU04490,131,142,70,2,2025-12-27,,
SKU04491,8762,1839,638,30,2025-08-25,,
SKU04492,24,70,34,1,2025-11-17,,
SKU04493,510,305,108,4,2025-12-07,,
SKU04494,379,220,86,4,2025-11-28,,
SKU04495,488,261,118,4,2025-12-23,,
SKU04497,4,80,22,1,2025-12-18,,
SKU04498,342,192,68,3,2025-12-14,,
SKU04499,5445,1376,434,20,2025-11-10,,
SKU04500,214,154,60,3,2025-12-05,,
SKU04501,198,142,39,3,2025-12-29,,
SKU04502,65,71,25,2,2025-11-06,,
SKU04503,375,175,71,3,2025-12-13,,
SKU04504,3152,867,277,20,2025-11-20,,
SKU04505,8730,1886,699,30,2025-08-31,,
SKU04506,595,408,155,7,2025-12-14,,
SKU04507,78,52,19,2,2025-11-11,,
SKU04508,0,1154,381,20,2025-10-12,,
SKU04509,258,258,81,4,2025-12-24,,
SKU04510,224,109,40,3,2025-12-31,,
SKU04511,501,277,103,5,2025-12-06,,
SKU04512,153,102,41,2,2025-12-27,,
SKU04513,207,203,86,3,2025-12-20,,
SKU04515,208,188,76,4,2025-12-12,,
SKU04516,721,404,151,5,2025-12-31,,
SKU04517,33,54,14,1,2025-11-19,,
SKU04518,349,190,68,3,2025-12-31,,
SKU04519,272,212,50,3,2025-12-26,,
SKU04520,37,29,7,1,2025-11-20,,
SKU04521,479,389,145,6,2025-12-27,,
SKU04522,470,215,94,4,2025-12-22,,
SKU04523,447,196,70,3,2025-12-09,,
SKU04524,5,74,35,1,2025-12-17,,
SKU04525,215,149,41,3,2025-12-28,,
